Unnamed: 0,age,Experience,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Designation,JobCity
579,24,0,m,90.0,cbse,2009,75.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,57.0,0,Uttar Pradesh,2014,720,650,510,0.493596387301038,0,324,0,0,0,292,0,0.5591,0.8784,0.01,1.2869,-0.0943,180000,technical writer,New Delhi
580,26,1,m,63.43,ssc,2006,51.63,ssc,2,MCA,computer application,85.8,0,Tamil Nadu,2013,380,570,560,0.842248322257836,435,0,469,0,0,0,0,0.1282,0.0459,1.0859,-0.1076,-0.2859,220000,software engineer,Bangalore
581,23,1,m,63.0,ssc,2010,63.0,ssc,2,B.Tech/B.E.,mechanical engineering,63.0,1,Telangana,2014,300,435,390,0.0329370177076901,0,0,0,223,0,0,0,1.8517,-0.2871,1.0859,1.6672,-0.2859,260000,operations engineer and jetty handling,vizag
582,24,3,m,88.4,ssc,2008,76.0,ssc,2,B.Tech/B.E.,computer engineering,79.6,0,Orissa,2012,395,345,595,-1.0,0,0,0,0,0,0,0,-0.6491,0.1888,-0.6343,1.67803,-0.2875,460000,system engineer,Bangalore
583,25,4,m,87.0,ssc,2007,67.0,ssc,2,B.Tech/B.E.,mechanical engineering,67.0,1,Tamil Nadu,2011,435,335,435,0.654107474545933,0,0,0,420,0,0,0,-0.1082,-1.3713,-0.4891,1.7074,-0.1295,405000,programmer analyst,Bangalore
584,29,5,m,61.0,ssc,2003,59.0,ssc,2,B.Tech/B.E.,information technology,63.0,1,Karnataka,2011,355,565,495,0.930370607202691,565,0,0,0,0,0,0,-0.880999999999999,0.6568,0.672,1.4724,0.3444,430000,lead engineer,Bangalore
585,24,1,m,73.0,icse,2009,91.0,ssc,2,B.Tech/B.E.,information technology,80.0,1,Tamil Nadu,2013,520,495,530,0.635978756456794,445,0,0,0,0,0,0,0.5591,1.3779,2.008,-1.5021,0.8637,290000,portfolio analyst,Chennai
586,29,1,m,70.4,cbse,2004,66.4,cbse,1,MCA,computer application,69.56,1,Delhi,2011,615,605,475,0.525922584252055,415,0,0,0,0,0,0,-0.2628,1.2808,0.9623,-0.4078,1.2923,330000,assistant manager,New Delhi
587,23,0,m,67.6,cbse,2010,70.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,70.7,0,Haryana,2014,370,495,485,0.0219691089363428,385,164,0,0,0,340,0,-0.4463,-0.2871,-0.6048,0.1459,-1.8189,180000,quality analyst,Noida
588,23,1,m,73.8,cbse,2008,75.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.56,0,Uttar Pradesh,2013,405,485,680,0.376059586651545,365,300,0,0,0,0,0,-2.272,0.0328,-0.2714,1.1199,-0.4455,335000,software engineer,Pune
589,25,2,m,84.6,cbse,2009,74.2,cbse,2,B.Tech/B.E.,electronics and instrumentation engineering,67.86,0,Uttar Pradesh,2013,510,485,590,0.960603251997053,0,466,0,0,0,0,0,0.99,0.2124,-0.4511,-0.995,-0.0943,275000,project engineer,Chennai
590,24,1,m,81.6,ssc,2009,78.4,ssc,2,B.Tech/B.E.,computer science & engineering,79.56,0,Punjab,2014,510,580,515,0.486747008438193,585,0,376,0,0,0,0,-2.7443,-0.4536,-1.2196,-0.1076,-1.0524,275000,software developer,Nouda
591,20,0,f,60.0,ssc,2010,73.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.16,0,Uttar Pradesh,2014,450,555,500,-1.0,0,0,0,0,0,0,0,1.2772,-1.1196,0.01,0.9066,0.4805,240000,business development manager,Noida
592,24,1,m,74.0,ssc,2008,74.8,ssc,2,B.Tech/B.E.,electronics and communication engineering,72.09,0,Punjab,2012,565,585,615,0.910770164246022,0,433,0,0,0,526,0,-0.2628,-0.1232,-0.7794,-0.7603,0.4234,390000,assistant manager,Dharamshala
593,24,1,m,89.0,cbse,2008,63.0,cbse,2,B.Tech/B.E.,information technology,75.2,1,West Bengal,2013,675,595,695,0.864685413370085,525,0,0,0,0,0,0,1.5644,0.7119,-0.6048,-0.995,-0.6692,300000,software engineer,Bangalore
594,28,4,m,76.0,ssc,2005,84.0,ssc,2,B.Tech/B.E.,information technology,64.0,0,Madhya Pradesh,2010,544,535,485,0.413838255788123,385,0,0,0,0,0,0,-0.1082,0.9688,-0.7794,1.3549,1.2923,525000,quality analyst,Pune
595,22,0,f,55.5,ssc,2010,66.0,ssc,2,B.Tech/B.E.,computer science & engineering,61.25,0,Andhra Pradesh,2014,265,325,320,0.486747008438193,395,0,376,0,0,0,0,-1.308,-2.1186,-1.2196,0.2727,-1.0524,180000,programmer analyst,Hyderabad
596,25,1,m,74.67,ssc,2007,73.2,ssc,2,B.Tech/B.E.,computer engineering,69.64,0,Uttar Pradesh,2012,605,560,750,0.979521744319216,625,0,0,0,0,0,0,-1.3447,0.8128,0.2366,-1.1128,0.0679,150000,php developer,unknown
597,22,1,m,92.16,ssc,2010,93.7,ssc,2,B.Tech/B.E.,electronics and communication engineering,79.98,0,Andhra Pradesh,2016,560,480,665,0.649389714846691,375,356,253,0,0,0,0,0.5591,1.5444,1.547,-1.1218,1.6302,290000,associate system engineer,Banagalore
598,24,3,f,83.66,ssc,2008,97.1,ssc,2,B.Tech/B.E.,mechanical engineering,81.49,0,Andhra Pradesh,2012,554,684,585,0.490636955889964,0,0,0,383,0,0,0,0.8578,0.8128,-1.5051,1.7662,-0.6035,320000,mechanical design engineer,unknown
599,27,1,m,62.86,ssc,2007,69.04,ssc,2,MCA,computer application,76.67,0,Uttar Pradesh,2013,630,580,330,0.98374996654107,635,0,0,0,0,0,0,0.7027,0.2124,-1.2196,-0.8682,0.6721,315000,project engineer,Bangalore
600,29,4,m,49.0,ssc,2003,63.0,ssc,2,M.Tech./M.E.,embedded systems technology,88.0,1,Karnataka,2014,310,495,500,-1.0,495,292,0,0,0,0,0,-1.1644,-1.9521,-1.0659,0.5262,-1.4356,200000,project engineer,Thiruvananthapuram
601,25,1,m,78.4,cbse,2010,50.2,ssc,2,B.Tech/B.E.,electrical engineering,64.8,0,Karnataka,2014,455,435,475,0.557389505646088,0,292,0,0,420,0,0,1.8517,0.0459,-0.7585,-2.136,-0.4776,240000,engineer,Mumbai
602,23,2,f,87.0,ssc,2009,96.5,ssc,2,B.Tech/B.E.,electronics and communication engineering,78.56,1,Telangana,2013,490,580,535,0.493596387301038,0,324,0,0,0,484,0,1.5644,0.8784,-1.2196,-0.7415,-0.4776,200000,qa analyst,Hyderabad
603,23,0,m,71.0,cbse,2010,68.0,cbse,2,B.Tech/B.E.,computer science & engineering,73.0,0,Rajasthan,2016,570,415,605,0.744758354008939,465,0,438,0,0,0,0,-0.0154,0.0459,0.1637,-0.4879,0.0973,265000,software engineer,Noida
604,25,3,m,81.0,ssc,2007,77.7,ssc,2,B.Tech/B.E.,information technology,76.0,0,Madhya Pradesh,2012,345,485,454,0.450876584483451,395,0,0,0,0,0,0,-1.6924,-0.2793,-0.7794,0.53233,-1.2354,420000,senior software engineer,Pune
605,25,3,m,87.11,ssc,2008,80.4,ssc,2,B.Tech/B.E.,civil engineering,68.3,0,Andhra Pradesh,2012,495,425,585,0.28677780573584,315,333,0,0,0,0,300,-1.6538,-1.2543,-2.3396,0.884829999999999,-1.8673,350000,software test engineer,Bangalore
606,22,1,f,87.0,ssc,2010,93.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,81.0,0,Tamil Nadu,2014,580,545,560,-1.0,415,0,0,0,0,0,0,0.2718,0.3789,0.3174,1.1601,-0.6692,300000,software engineer,Chennai
607,23,2,m,92.0,cbse,2009,90.2,ssc,1,B.Tech/B.E.,civil engineering,77.78,0,Uttarakhand,2013,730,655,780,0.679644640924472,0,0,0,0,0,0,388,0.8463,0.8784,0.4711,-2.0092,-0.2859,600000,engineer,New Delhi
608,26,4,m,82.0,ssc,2007,88.0,ssc,2,B.Tech/B.E.,computer engineering,63.0,1,Telangana,2011,515,385,625,0.21678548596901,325,0,0,0,0,0,0,1.1283,1.4368,1.2525,-0.8778,-0.1295,275000,software test engineer,Hyderabad
609,24,1,m,77.53,ssc,2009,72.67,ssc,2,B.Tech/B.E.,electronics & telecommunications,64.53,0,Maharashtra,2013,545,520,545,0.649389714846691,425,356,0,0,0,0,0,0.5591,-0.4536,0.7785,-2.136,0.4805,300000,product engineer,Pune
610,24,1,m,91.0,cbse,2009,93.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,81.2,1,Rajasthan,2014,660,570,530,0.910770164246022,0,433,0,0,0,0,0,0.2718,0.0459,0.7785,-1.5021,0.4805,325000,network security engineer,Pune
611,26,2,f,87.8,ssc,2006,73.83,ssc,2,MCA,computer application,88.0,0,Tamil Nadu,2012,345,475,345,0.843123726665742,515,0,0,0,0,0,0,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444,315000,programmer analyst,Coimbatore
612,26,2,m,82.0,icse,2006,79.0,icse,2,B.Tech/B.E.,electronics and communication engineering,65.72,0,Uttar Pradesh,2011,495,585,615,0.694479327708463,355,366,0,0,0,153,0,-0.5719,-0.5913,0.8171,-0.2902,-0.7615,500000,qa analyst,unknown
613,27,2,m,48.0,cbse,2007,66.66,ssc,2,B.Tech/B.E.,computer engineering,59.0,0,Uttar Pradesh,2011,495,475,385,0.190153405601018,315,0,0,0,0,0,0,0.0464,0.6568,-0.0537,-0.0552,0.6603,440000,operations manager,Hissar
614,26,4,m,88.5,icse,2007,85.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,93.6,0,Karnataka,2011,505,605,675,0.960603251997053,0,466,0,0,0,340,0,-0.4173,0.6568,-0.9245,-0.4078,0.8183,655000,senior software engineer,Bangalore
615,25,1,m,61.9,ssc,2009,64.4,ssc,2,B.Tech/B.E.,computer science & engineering,73.6,1,West Bengal,2013,650,555,665,0.884122511593735,535,0,0,0,0,0,0,0.4155,0.7119,1.0859,-0.995,-0.0943,160000,engineer,Hyderabad
616,25,2,m,75.4,cbse,2008,62.4,cbse,2,B.Tech/B.E.,computer science & engineering,74.3,0,Orissa,2012,615,535,650,0.819416529835888,505,0,0,0,0,0,0,-0.5899,0.3789,0.01,-0.2344,-0.8608,360000,software engineer,unknown
617,27,3,m,76.7,ssc,2006,61.0,ssc,1,B.Tech/B.E.,mechanical engineering,65.2,0,Assam,2012,475,375,545,0.958682016566051,0,0,0,538,0,0,0,-0.1082,1.4368,0.8171,-0.9953,0.7788,800000,assistant manager,Ranchi
618,25,1,m,79.2,ssc,2008,71.9,ssc,2,B.Tech/B.E.,mechanical engineering,72.0,0,Andhra Pradesh,2013,545,580,570,0.328746378624932,0,0,0,346,0,0,0,-0.7335,-0.1206,-0.4511,0.2727,-1.0524,335000,programmer analyst,Pune
619,23,1,m,82.0,cbse,2009,74.0,cbse,2,B.Tech/B.E.,information science engineering,69.19,1,Karnataka,2014,510,585,620,0.930370607202691,565,0,0,0,0,0,0,-1.8825,0.8784,0.3174,1.794,-0.0943,325000,systems engineer,BANGALORE
620,27,4,m,86.0,ssc,2006,82.83,ssc,2,B.Tech/B.E.,computer engineering,68.5,1,Karnataka,2010,455,305,595,0.765673581234011,485,0,0,0,0,0,0,1.2828,1.2808,0.0914,0.1798,0.6603,545000,technical lead,Bangalore
621,24,1,m,82.0,cbse,2010,83.0,cbse,1,B.Tech/B.E.,computer science & engineering,75.1,1,Delhi,2014,510,560,795,0.942116551485008,575,0,0,0,0,0,0,-0.4463,-0.9531,0.4711,0.0192,-0.4776,350000,java developer,New Delhi
622,25,1,m,86.5,ssc,2008,82.08,ssc,2,B.Tech/B.E.,information technology,68.0,0,Tamil Nadu,2012,545,510,445,0.744758354008939,435,0,438,0,0,0,0,0.99,1.3779,1.0859,-2.3895,0.0973,95000,system engineer,Chennai
623,22,1,m,80.0,ssc,2010,80.0,ssc,2,B.Tech/B.E.,computer science & engineering,64.97,1,Telangana,2014,455,540,450,0.744758354008939,475,0,438,0,0,0,0,0.99,-0.1206,0.7785,-1.8824,-0.6692,200000,software trainee,unknown
624,24,1,m,68.0,ssc,2008,61.5,ssc,2,B.Tech/B.E.,information technology,69.8,0,Tamil Nadu,2013,215,365,265,0.450876584483451,395,0,0,0,0,0,0,-1.1644,-0.4536,-0.4511,0.2727,-0.4776,120000,system engineer,Madurai
625,24,1,f,83.8,ssc,2008,88.4,ssc,2,B.Tech/B.E.,information technology,68.0,0,Andhra Pradesh,2012,440,510,445,0.735795709224656,475,0,0,0,0,0,0,1.1336,1.2114,0.6248,-2.3895,0.8637,100000,software engineer,Hyderabad
626,25,0,m,72.8,ssc,2008,80.2,ssc,2,MCA,computer application,78.5,0,Andhra Pradesh,2014,440,415,560,0.276047228046856,345,0,0,0,0,0,0,1.4208,0.8784,2.1617,-0.995,0.8637,120000,java software engineer,Bangalore
627,23,1,m,69.0,cbse,2009,65.2,cbse,2,B.Tech/B.E.,information technology,70.3,0,Madhya Pradesh,2013,615,670,620,0.974396112538398,615,0,0,0,0,0,0,-0.3027,-0.2871,0.7785,1.1601,-1.0524,420000,software engineer,Mumbai
628,26,4,m,73.0,cbse,2006,58.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,66.0,0,Haryana,2010,475,215,335,0.229481754911755,355,266,0,393,0,0,0,-2.272,-0.7993,-1.3599,0.5323,-2.1833,505000,senior software engineer,Noida
629,26,1,m,83.0,cbse,2006,73.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,85.2,1,Telangana,2010,585,665,635,0.376059586651545,535,300,0,0,0,0,0,0.51,0.9688,0.8171,-0.5253,0.6603,200000,systems engineer,Kochi
630,26,4,f,68.0,ssc,2007,65.0,ssc,2,B.Tech/B.E.,information technology,74.0,0,Orissa,2011,535,445,525,0.342314899911815,365,0,0,0,0,0,0,-0.4173,0.3448,0.672,1.5899,-0.1295,500000,systems engineer,Kolkata
631,25,4,f,87.0,ssc,2010,78.8,ssc,2,B.Tech/B.E.,information technology,71.46,0,Uttar Pradesh,2011,645,565,535,0.563267823666597,425,0,0,0,0,0,0,0.51,1.1248,-0.0537,0.4148,0.5024,400000,programmer analyst,Pune
632,26,2,m,87.0,cbse,2008,75.0,cbse,2,B.Tech/B.E.,computer science & engineering,68.62,0,Uttar Pradesh,2013,560,555,535,0.622642915849938,535,0,407,0,0,0,0,-0.5899,-0.9531,0.01,0.0192,-1.0524,240000,associate software engineer,Bangalore
633,26,3,m,77.5,ssc,2007,77.38,ssc,2,B.Tech/B.E.,computer engineering,75.66,1,Rajasthan,2011,525,585,575,0.987207085890868,645,0,0,0,0,0,0,-1.9629,0.9688,0.3817,-0.2902,-0.1295,410000,system engineer,Noida
634,28,3,m,81.2,cbse,2005,68.4,cbse,2,B.Tech/B.E.,information technology,67.98,0,Uttar Pradesh,2010,505,525,525,0.864685413370085,525,0,0,0,0,0,0,-0.7264,1.1248,0.0914,2.53,0.8183,425000,project engineer,Bangalore
635,23,2,f,79.33,ssc,2008,71.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,70.08,0,Uttar Pradesh,2013,405,470,450,0.493596387301038,325,324,0,0,0,0,0,1.4208,0.2124,0.4711,-0.995,0.8637,150000,operations manager,New Delhi
636,25,1,m,67.3,cbse,2007,68.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,60.0,0,Uttar Pradesh,2012,435,275,235,0.538386892985096,0,333,0,0,0,260,0,0.9737,0.6568,0.672,-0.70157,0.5024,180000,data analyst,Gurga
637,24,2,f,83.2,cbse,2008,71.8,cbse,2,B.Tech/B.E.,computer engineering,76.18,1,Rajasthan,2012,510,665,635,0.793580614548506,495,0,0,0,0,0,0,-1.1128,0.0328,-0.9245,0.6204,-0.9194,300000,software engineer,Navi Mumbai
638,25,3,m,81.2,cbse,2008,66.8,cbse,2,B.Tech/B.E.,electronics & telecommunications,77.6,0,Orissa,2012,525,605,535,0.538386892985096,0,333,0,0,0,0,0,-0.4173,0.0328,-0.4891,0.5323,0.0284,400000,system engineer,unknown
639,23,1,m,72.5,ssc,2008,63.2,ssc,2,B.Tech/B.E.,computer science & engineering,61.18,0,Uttar Pradesh,2013,465,410,330,0.356536487724475,445,0,346,0,0,0,0,0.1282,0.2124,1.0859,-0.4879,0.2889,505000,operations,Noida
640,24,1,m,68.0,ssc,2008,68.0,ssc,2,B.Tech/B.E.,computer science & engineering,77.3,1,West Bengal,2013,325,500,665,0.843123726665742,515,0,0,0,0,0,0,-2.457,-1.1196,-1.0659,1.794,-0.0943,300000,java software engineer,Hyderabad
641,23,1,m,65.0,icse,2010,71.25,icse,2,B.Tech/B.E.,electrical engineering,76.0,0,West Bengal,2014,370,480,645,0.984661887783942,0,0,0,0,612,0,0,-0.159,0.0459,0.7785,0.0192,0.2889,215000,project engineer,Gurgaon
642,22,1,m,55.0,ssc,2010,70.4,ssc,2,B.Tech/B.E.,electronics and communication engineering,61.4,0,Uttar Pradesh,2014,405,495,415,0.649389714846691,0,356,0,0,0,233,0,0.1282,-0.4536,1.3933,0.9066,0.0973,180000,production engineer,Rudrapur
643,26,1,m,60.0,ssc,2005,53.0,ssc,2,MCA,computer application,70.0,0,Uttarakhand,2013,605,485,575,0.819416529835888,505,0,0,0,0,0,0,1.1336,0.5454,-0.2974,-0.7415,0.2889,180000,data analyst,Gurgaon
644,25,1,m,77.67,ssc,2008,76.62,ssc,2,B.Tech/B.E.,computer engineering,66.2,1,Rajasthan,2012,325,560,485,0.843123726665742,515,0,0,0,0,0,0,0.8192,0.9688,0.3817,-0.4078,0.0679,240000,software test engineer,unknown
645,25,0,m,64.0,ssc,2007,61.0,ssc,2,B.Tech/B.E.,information technology,75.0,0,Uttarakhand,2012,495,475,575,0.450876584483451,395,0,0,0,0,0,0,-0.1855,0.6568,0.8171,0.44423,-1.5513,140000,quality assurance tester,New Delhi
646,24,1,m,79.6,cbse,2009,72.5,cbse,2,B.Tech/B.E.,computer science & engineering,62.28,0,Haryana,2013,640,625,595,0.996744486852253,495,0,623,0,0,0,0,0.7027,1.7109,1.7007,-2.5163,0.2889,120000,.net developer,New Delhi
647,23,1,m,74.0,ssc,2009,72.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,62.1,0,Punjab,2014,590,670,500,0.783303536670298,475,388,0,0,0,0,0,-0.4463,0.0459,0.9322,-1.8824,0.4805,320000,software developer,Bangalore
648,22,0,f,74.0,ssc,2011,73.0,ssc,2,B.Tech/B.E.,computer science & engineering,68.0,0,Orissa,2014,440,470,200,0.23780283983757,195,0,315,0,0,0,0,1.2772,1.3779,1.0859,1.0333,1.0554,180000,technical support engineer,Banglore
649,23,1,m,63.0,cbse,2009,56.0,cbse,2,B.Tech/B.E.,computer science & engineering,69.4,0,Madhya Pradesh,2013,430,545,545,0.911395278391328,0,0,500,0,0,0,0,0.2718,-0.1206,1.2396,0.2727,0.8637,145000,qa analyst,Indore
650,24,1,m,94.2,cbse,2009,80.2,cbse,1,B.Tech/B.E.,electronics and communication engineering,75.45,1,Delhi,2013,605,575,665,0.824666400671332,0,400,0,0,0,0,0,-0.7335,-0.1206,0.6248,-0.1076,-0.4776,380000,systems engineer,unknown
651,24,2,m,83.0,icse,2008,83.0,icse,2,B.Tech/B.E.,information technology,75.4,0,Uttar Pradesh,2012,580,570,825,0.968237495890543,605,0,0,0,0,0,0,0.5591,0.2124,0.01,-0.1076,-0.2859,480000,automation engineer,Pune
652,24,1,m,59.33,ssc,2008,72.77,ssc,2,MCA,computer application,75.96,0,Uttar Pradesh,2014,545,630,500,0.842248322257836,465,0,469,0,0,0,0,0.1282,0.0459,1.8543,-0.1076,0.4805,120000,quality assurance tester,unknown
653,28,2,m,79.0,cbse,2005,66.0,cbse,2,B.Tech/B.E.,information technology,90.0,0,Uttar Pradesh,2010,535,445,525,0.600057182338341,435,0,0,0,0,0,0,-0.6749,0.0328,-0.3803,0.4442,-0.4139,375000,systems engineer,Chennai
654,25,4,m,83.0,cbse,2006,72.0,cbse,2,B.Tech/B.E.,information technology,68.0,1,Tamil Nadu,2011,445,575,585,0.952245572924303,585,0,0,0,0,0,0,-0.2628,1.2808,0.2366,0.1798,0.8183,445000,senior software developer,Bangalore
655,26,3,f,87.63,ssc,2006,79.83,ssc,2,MCA,computer application,89.0,0,Tamil Nadu,2012,430,525,425,0.901489571371033,545,0,0,0,0,0,0,-0.3027,-1.2861,0.01,2.1743,-1.4356,500000,senior software engineer,Coimbatore
656,18,0,m,89.0,ssc,2010,95.4,ssc,2,B.Tech/B.E.,mechanical engineering,69.0,0,Goa,2014,700,495,510,-1.0,295,0,0,0,0,0,0,0.99,0.3789,0.6248,-0.8682,0.6721,450000,data scientist,Bangalore
657,23,1,m,76.6,cbse,2009,73.8,cbse,2,B.Tech/B.E.,computer science & engineering,68.32,0,Uttar Pradesh,2013,640,570,545,0.843123726665742,515,0,0,0,0,0,0,-0.0154,1.0449,0.1637,1.5404,-0.0943,325000,systems engineer,Chandigarh
658,26,4,f,84.6,ssc,2006,81.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,73.9,0,Tamil Nadu,2010,435,525,475,0.824666400671332,345,400,0,0,0,0,0,0.6646,0.0328,0.0914,0.0623,0.0284,520000,quality associate,Bangalore
659,24,2,m,69.6,cbse,2009,74.6,cbse,2,B.Tech/B.E.,information technology,70.85,0,Madhya Pradesh,2013,545,580,720,0.901489571371033,545,0,0,0,0,0,0,0.1282,-0.6201,-0.1437,0.0192,-0.0943,330000,product development engineer,Thane
660,26,1,m,79.6,ssc,2006,68.2,ssc,2,MCA,computer application,65.0,1,Telangana,2012,605,485,560,0.144789889482462,435,0,284,0,0,0,0,-0.4463,0.5454,0.01,-0.8682,0.0973,95000,application developer,Bangalore
661,28,1,m,70.0,cbse,2006,60.0,cbse,2,B.Tech/B.E.,information technology,65.0,1,Rajasthan,2010,495,515,495,0.450876584483451,395,0,0,0,0,0,0,-0.4173,0.1888,1.688,-0.0552,0.8183,160000,client services associate,New Delhi
662,28,1,m,89.76,ssc,2005,77.3,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.77,0,Uttar Pradesh,2009,445,615,465,0.694479327708463,455,366,0,0,0,0,0,0.51,1.2808,0.5269,-0.7603,0.3444,240000,software engineer,Bangalore
663,24,1,m,84.14,ssc,2009,81.17,ssc,2,B.Tech/B.E.,electronics & telecommunications,68.05,0,Maharashtra,2013,580,615,545,-1.0,565,0,0,0,0,0,0,1.2772,0.7119,1.547,-0.995,0.4805,300000,systems engineer,Pune
664,25,3,m,76.0,ssc,2007,64.8,cbse,2,B.Tech/B.E.,computer engineering,65.0,0,Haryana,2011,425,445,485,0.488347976782714,405,0,0,0,0,0,0,-1.1901,-0.5913,-0.344,1.0024,-0.1295,245000,manual tester,Noida
665,23,1,m,88.17,ssc,2010,81.12,ssc,2,B.Tech/B.E.,electrical and power engineering,64.61,0,Maharashtra,2014,630,570,810,-1.0,0,0,0,0,0,0,0,1.9953,1.3779,1.0859,-1.3753,1.0554,240000,maintenance engineer,unknown
666,24,1,m,59.6,cbse,2008,60.0,cbse,2,B.Tech/B.E.,computer engineering,81.4,1,West Bengal,2013,395,470,605,-1.0,0,0,0,0,0,0,0,0.4155,-1.2861,-3.2176,-1.7556,-3.3518,110000,software developer,Kolkata
667,24,1,f,83.2,cbse,2009,80.4,cbse,1,B.Tech/B.E.,computer science & engineering,73.8,1,Delhi,2013,605,610,560,0.843123726665742,515,0,0,0,0,0,0,-1.308,1.0449,0.01,0.3995,-0.4776,450000,business analyst,unknown
668,24,2,f,87.6,cbse,2009,80.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,76.0,0,Punjab,2013,870,535,680,0.994342113298401,485,0,0,0,0,526,0,-1.7389,0.0459,-0.6048,1.9207,0.6721,440000,software engineer,unknown
669,23,1,m,64.3,ssc,2009,66.4,ssc,2,B.Tech/B.E.,computer engineering,76.56,0,Uttar Pradesh,2013,580,480,405,0.622642915849938,535,0,407,0,0,0,0,1.7081,-1.9521,-1.3733,-1.7556,-1.0524,480000,ios developer,Australia
670,30,3,f,75.04,ssc,2003,62.16,ssc,2,MCA,computer application,75.67,0,Karnataka,2009,525,405,375,0.123016731640823,285,333,0,0,0,0,0,0.3555,-0.7473,-0.1988,0.7673,-0.4455,160000,project engineer,Bangalore
671,26,4,f,89.0,ssc,2007,84.0,cbse,2,B.Tech/B.E.,computer engineering,75.4,0,Kerala,2011,525,615,655,0.916869961103619,555,0,0,0,0,0,0,-0.1082,0.8128,0.3817,-1.1128,-0.6035,360000,software developer,Thiruvananthapuram
672,28,2,m,82.9,ssc,2005,91.5,ssc,2,M.Tech./M.E.,electronics and communication engineering,88.2,1,Tamil Nadu,2012,505,605,445,0.124502074009537,0,233,0,0,0,0,0,-1.6538,0.5008,-0.9245,-0.29027,-0.7615,335000,programmer analyst, Chennai
673,23,1,m,88.0,cbse,2010,89.0,cbse,2,B.Tech/B.E.,computer science & engineering,84.15,0,West Bengal,2014,685,565,645,0.978799292641428,715,0,561,0,0,0,0,1.7081,1.7109,0.7785,-1.7556,-0.4776,325000,systems engineer,Hyderabad
674,26,0,m,69.0,ssc,2009,87.0,ssc,2,B.Tech/B.E.,aeronautical engineering,60.0,1,Telangana,2013,310,400,455,0.130441735719574,0,0,0,286,0,0,0,-1.0208,-0.7866,-0.7585,1.6672,-3.735,145000,research analyst,Hyderabad
675,24,1,m,72.5,ssc,2009,78.3,ssc,2,B.Tech/B.E.,electronics and communication engineering,66.87,0,Telangana,2013,395,435,355,-1.0,265,0,0,0,0,0,0,1.7081,1.3779,0.6248,-0.4879,0.4805,220000,engineer,Bangalore 
676,28,2,m,73.5,ssc,2008,81.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,73.8,1,West Bengal,2011,415,445,615,0.376059586651545,155,300,0,0,0,286,0,-1.1901,0.9688,0.3817,0.0623,0.8183,330000,senior software engineer,unknown
677,25,2,m,73.67,ssc,2008,80.0,ssc,2,B.Tech/B.E.,information technology,80.3,0,Haryana,2012,605,645,810,0.98374996654107,635,0,0,0,0,0,0,1.7081,1.0449,0.6248,-2.0092,1.6302,480000,software engineer,Gurgaon
678,23,1,f,88.0,ssc,2010,67.68,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.0,1,Karnataka,2014,605,590,430,0.338786347219528,0,292,0,0,0,516,0,1.2772,-0.2871,-0.9122,1.1601,0.4805,200000,technical support specialist,Bangalore
679,25,2,m,70.2,cbse,2008,63.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,65.88,0,Uttar Pradesh,2013,465,545,390,0.207392169717661,0,260,0,0,0,324,0,1.2772,1.0449,1.7007,0.5262,0.6721,200000,network engineer,unknown
